id,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,USD RATE
12707,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,226,0.7487,299.6923
12708,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Carrots,KG,actual,Retail,LKR,301,0.9971,299.6923
12709,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,258,0.8547,299.6923
12710,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,408,1.3516,299.6923
12711,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,812.5,2.6916,299.6923
12712,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,147,0.487,299.6923
12713,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,270,0.8944,299.6923
12714,2024-05-15,North Central,Anuradhapura,Anuradhapura,8.335300446,80.33290100097656,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,207,0.6857,299.6923
12715,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,190.5,0.6311,299.6923
12716,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.1,0.7258,299.6923
12717,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2280,7.5529,299.6923
12718,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,880,2.9152,299.6923
12719,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1025,3.3955,299.6923
12720,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2425,8.0333,299.6923
12721,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1093,3.6208,299.6923
12722,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,808.62,2.6787,299.6923
12723,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,pulses and nuts,Beans,KG,actual,Retail,LKR,502,1.663,299.6923
12724,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,747.5,2.4762,299.6923
12725,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,pulses and nuts,Lentils,KG,actual,Retail,LKR,299.5,0.9921,299.6923
12726,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Bananas,KG,actual,Retail,LKR,118,0.3909,299.6923
12727,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,188,0.6228,299.6923
12728,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Carrots,KG,actual,Retail,LKR,280,0.9276,299.6923
12729,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,282,0.9342,299.6923
12730,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,227,0.752,299.6923
12731,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,825,2.733,299.6923
12732,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,145,0.4803,299.6923
12733,2024-05-15,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,180,0.5963,299.6923
12734,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,189.17,0.6266,299.6923
12735,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,46.83,0.1551,299.6923
12736,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2000,6.6254,299.6923
12737,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1000,3.3127,299.6923
12738,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,700,2.3189,299.6923
12739,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1152.5,3.8179,299.6923
12740,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,771.43,2.5555,299.6923
12741,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Beans,KG,actual,Retail,LKR,323.33,1.0711,299.6923
12742,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,pulses and nuts,Lentils,KG,actual,Retail,LKR,309.75,1.0261,299.6923
12743,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Bananas,KG,actual,Retail,LKR,158,0.5234,299.6923
12744,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,190,0.6294,299.6923
12745,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Carrots,KG,actual,Retail,LKR,243.33,0.8061,299.6923
12746,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,82.5,0.2733,299.6923
12747,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,248.57,0.8234,299.6923
12748,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,347.5,1.1512,299.6923
12749,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,265,0.8779,299.6923
12750,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,393.33,1.303,299.6923
12751,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,382.5,1.2671,299.6923
12752,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Papaya,KG,actual,Retail,LKR,105,0.3478,299.6923
12753,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,1080,3.5777,299.6923
12754,2024-05-15,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,100,0.3313,299.6923
12755,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,333.33,1.1042,299.6923
12756,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219,0.7255,299.6923
12757,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.47,0.1606,299.6923
12758,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1800,5.9628,299.6923
12759,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1566.67,5.1899,299.6923
12760,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2100,6.9566,299.6923
12761,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1466.67,4.8586,299.6923
12762,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,933.33,3.0918,299.6923
12763,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2033.33,6.7358,299.6923
12764,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1166.67,3.8648,299.6923
12765,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,890,2.9483,299.6923
12766,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Beans,KG,actual,Retail,LKR,408,1.3516,299.6923
12767,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,941.67,3.1194,299.6923
12768,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,pulses and nuts,Lentils,KG,actual,Retail,LKR,324,1.0733,299.6923
12769,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Bananas,KG,actual,Retail,LKR,261,0.8646,299.6923
12770,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,236.67,0.784,299.6923
12771,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Carrots,KG,actual,Retail,LKR,296.67,0.9828,299.6923
12772,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,80,0.265,299.6923
12773,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,422,1.398,299.6923
12774,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,420,1.3913,299.6923
12775,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Papaya,KG,actual,Retail,LKR,275,0.911,299.6923
12776,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,243.33,0.8061,299.6923
12777,2024-05-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,163.33,0.5411,299.6923
12778,2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,211,0.699,299.6923
12779,2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,393.33,1.303,299.6923
12780,2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Rice (white),KG,actual,Retail,LKR,256.88,0.8509,299.6923
