date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,usd_rate
3/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.62,0.6051,143.9594
3/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.75,0.7096,143.9594
3/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65,0.4489,143.9594
3/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,82.5,0.5698,143.9594
3/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,99,0.6837,143.9594
3/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.17,0.6227,143.9594
3/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,96.42,0.6659,143.9594
3/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.33,0.465,143.9594
3/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.17,0.602,143.9594
3/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,miscellaneous food,Sugar,KG,actual,Retail,LKR,97.08,0.6705,143.9594
3/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.25,0.5128,143.9594
3/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.58,0.6049,143.9594
3/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.08,0.6843,143.9594
3/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.33,0.6031,143.9594
3/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,55.83,0.3856,143.9594
3/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.08,0.6774,143.9594
3/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.25,0.4575,143.9594
3/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,97.83,0.6756,143.9594
3/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.83,0.4616,143.9594
3/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.83,0.6895,143.9594
3/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80,0.5525,143.9594
3/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.17,0.602,143.9594
3/15/2016,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,100.5,0.6941,143.9594
3/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.75,0.4748,143.9594
3/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,76.25,0.5266,143.9594
3/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,100,0.6906,143.9594
3/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,60.42,0.4172,143.9594
3/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.08,0.5531,143.9594
3/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,Sugar,KG,actual,Retail,LKR,98,0.6768,143.9594
3/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.67,0.4604,143.9594
3/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.33,0.6031,143.9594
3/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66,0.4558,143.9594
3/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.67,0.6123,143.9594
3/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.78,0.6822,143.9594
3/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,82.42,0.5692,143.9594
3/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88,0.6077,143.9594
3/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.38,0.4929,143.9594
3/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91,0.6285,143.9594
3/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,Sugar,KG,actual,Retail,LKR,96.08,0.6636,143.9594
3/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,89.58,0.6187,143.9594
3/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.5,0.6526,143.9594
3/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.67,0.6123,143.9594
3/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.67,0.7159,143.9594
3/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.08,0.5392,143.9594
3/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.25,0.6095,143.9594
3/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,100,0.6906,143.9594
3/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.97,0.5039,143.9594
3/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,64.86,0.4479,143.9594
3/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.8,0.6133,143.9594
3/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.52,0.6873,143.9594
3/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.04,0.4975,143.9594
3/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008,143.9594
3/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.12,0.6846,143.9594
3/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.58,0.4875,143.9594
3/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.83,0.6135,143.9594
3/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,miscellaneous food,Sugar,KG,actual,Retail,LKR,101.33,0.6998,143.9594
4/15/2016,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6559,143.9001
4/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.67,0.481,143.9001
4/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90,0.6213,143.9001
4/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.25,0.7335,143.9001
4/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.75,0.4746,143.9001
4/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.6559,143.9001
4/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.33,0.6236,143.9001
4/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.5,0.4522,143.9001
4/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.25,0.7128,143.9001
4/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.75,0.4746,143.9001
4/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5868,143.9001
4/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,96,0.6628,143.9001
4/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,102,0.7042,143.9001
4/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.21,0.464,143.9001
4/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.5,0.6524,143.9001
4/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.17,0.5258,143.9001
4/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.67,0.6743,143.9001
4/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.42,0.7278,143.9001
4/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.17,0.4499,143.9001
4/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6006,143.9001
4/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91.67,0.6329,143.9001
4/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.38,0.4789,143.9001
4/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.33,0.5753,143.9001
4/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.08,0.7048,143.9001
4/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.42,0.4516,143.9001
4/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93,0.642,143.9001
4/15/2016,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,105,0.7249,143.9001
4/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.17,0.4775,143.9001
4/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5868,143.9001
4/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,100,0.6904,143.9001
4/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.75,0.4401,143.9001
4/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86,0.5937,143.9001
4/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.5,0.7076,143.9001
4/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.33,0.4718,143.9001
4/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.33,0.6029,143.9001
4/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,96.17,0.6639,143.9001
4/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6489,143.9001
4/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.54,0.487,143.9001
4/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,92.5,0.6386,143.9001
4/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.17,0.6777,143.9001
4/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.33,0.527,143.9001
4/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6489,143.9001
4/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.33,0.7065,143.9001
4/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.83,0.5304,143.9001
4/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.33,0.6512,143.9001
4/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,miscellaneous food,Sugar,KG,actual,Retail,LKR,105,0.7249,143.9001
4/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,98,0.6766,143.9001
4/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,110,0.7594,143.9001
4/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,67.04,0.4628,143.9001
4/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,92.23,0.6367,143.9001
4/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.78,0.7165,143.9001
4/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.6559,143.9001
4/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,miscellaneous food,Sugar,KG,actual,Retail,LKR,102,0.7042,143.9001
4/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.58,0.4873,143.9001
4/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,92.33,0.6374,143.9001
4/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.5,0.7145,143.9001
5/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.6561,145.6502
5/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.33,0.7482,145.6502
5/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95,0.6561,145.6502
5/15/2016,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.17,0.7263,145.6502
5/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.08,0.5116,145.6502
5/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91,0.6285,145.6502
5/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.75,0.7442,145.6502
5/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.62,0.4947,145.6502
5/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.5,0.7286,145.6502
5/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.25,0.499,145.6502
5/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,105,0.7252,145.6502
5/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.17,0.4639,145.6502
5/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97,0.6699,145.6502
5/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.5,0.7217,145.6502
5/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95.17,0.6573,145.6502
5/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,98.4,0.6796,145.6502
5/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.5,0.7493,145.6502
5/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.75,0.4886,145.6502
5/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6008,145.6502
5/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90,0.6216,145.6502
5/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.08,0.7326,145.6502
5/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70,0.4834,145.6502
5/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.33,0.5755,145.6502
5/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.75,0.7165,145.6502
5/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.587,145.6502
5/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80,0.5525,145.6502
5/15/2016,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.92,0.7315,145.6502
5/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,61.67,0.4259,145.6502
5/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.587,145.6502
5/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.75,0.7165,145.6502
5/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.58,0.5013,145.6502
5/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86,0.5939,145.6502
5/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,Sugar,KG,actual,Retail,LKR,105,0.7252,145.6502
5/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90,0.6216,145.6502
5/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.67,0.7367,145.6502
5/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68,0.4696,145.6502
5/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91.5,0.6319,145.6502
5/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.08,0.7188,145.6502
5/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.83,0.5859,145.6502
5/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6492,145.6502
5/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93.75,0.6475,145.6502
5/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.67,0.6883,145.6502
5/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.33,0.5272,145.6502
5/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6492,145.6502
5/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94,0.6492,145.6502
5/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,79.08,0.5462,145.6502
5/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,97.17,0.6711,145.6502
5/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,110,0.7597,145.6502
5/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.68,0.5296,145.6502
